Date,Open,High,Low,Close
03/21/2016,"21.83","21.83","21.83","21.83"
03/18/2016,"20.66","20.66","20.66","20.66"
03/17/2016,"22.75","22.75","22.75","22.75"
03/16/2016,"23.10","23.10","23.10","23.10"
03/15/2016,"23.24","23.24","23.24","23.24"
03/14/2016,"22.96","22.96","22.96","22.96"
03/11/2016,"24.11","24.11","24.11","24.11"
03/10/2016,"28.18","28.18","28.18","28.18"
03/09/2016,"28.06","28.06","28.06","28.06"
03/08/2016,"27.85","27.85","27.85","27.85"
03/07/2016,"26.21","26.21","26.21","26.21"
03/04/2016,"24.51","24.51","24.51","24.51"
03/03/2016,"26.52","26.52","26.52","26.52"
03/02/2016,"27.12","27.12","27.12","27.12"
03/01/2016,"28.54","28.54","28.54","28.54"
02/29/2016,"29.73","29.73","29.73","29.73"
02/26/2016,"29.28","29.28","29.28","29.28"
02/25/2016,"31.03","31.03","31.03","31.03"
02/24/2016,"33.12","33.12","33.12","33.12"
02/23/2016,"30.54","30.54","30.54","30.54"
02/22/2016,"29.95","29.95","29.95","29.95"
02/19/2016,"31.27","31.27","31.27","31.27"
02/18/2016,"30.92","30.92","30.92","30.92"
02/17/2016,"30.50","30.50","30.50","30.50"
02/16/2016,"33.52","33.52","33.52","33.52"
02/15/2016,"33.92","33.92","33.92","33.92"
02/12/2016,"35.68","35.68","35.68","35.68"
02/11/2016,"38.31","38.31","38.31","38.31"
02/10/2016,"33.45","33.45","33.45","33.45"
02/09/2016,"33.97","33.97","33.97","33.97"
02/08/2016,"33.39","33.39","33.39","33.39"
02/05/2016,"30.05","30.05","30.05","30.05"
02/04/2016,"29.64","29.64","29.64","29.64"
02/03/2016,"30.74","30.74","30.74","30.74"
02/02/2016,"29.15","29.15","29.15","29.15"
02/01/2016,"27.33","27.33","27.33","27.33"
01/29/2016,"27.39","27.39","27.39","27.39"
01/28/2016,"29.83","29.83","29.83","29.83"
01/27/2016,"27.78","27.78","27.78","27.78"
01/26/2016,"28.12","28.12","28.12","28.12"
01/25/2016,"28.44","28.44","28.44","28.44"
01/22/2016,"28.34","28.34","28.34","28.34"
01/21/2016,"31.79","31.79","31.79","31.79"
01/20/2016,"35.11","35.11","35.11","35.11"
01/19/2016,"30.76","30.76","30.76","30.76"
01/18/2016,"34.33","34.33","34.33","34.33"
01/15/2016,"34.59","34.59","34.59","34.59"
01/14/2016,"29.94","29.94","29.94","29.94"
01/13/2016,"28.13","28.13","28.13","28.13"
01/12/2016,"28.54","28.54","28.54","28.54"
01/11/2016,"30.22","30.22","30.22","30.22"
01/08/2016,"30.40","30.40","30.40","30.40"
01/07/2016,"29.79","29.79","29.79","29.79"
01/06/2016,"26.31","26.31","26.31","26.31"
01/05/2016,"26.21","26.21","26.21","26.21"
01/04/2016,"27.00","27.00","27.00","27.00"
12/30/2015,"22.17","22.17","22.17","22.17"
12/29/2015,"21.61","21.61","21.61","21.61"
12/28/2015,"22.45","22.45","22.45","22.45"
12/23/2015,"20.25","20.25","20.25","20.25"
12/22/2015,"22.54","22.54","22.54","22.54"
12/21/2015,"23.88","23.88","23.88","23.88"
12/18/2015,"23.90","23.90","23.90","23.90"
12/17/2015,"22.58","22.58","22.58","22.58"
12/16/2015,"25.44","25.44","25.44","25.44"
12/15/2015,"27.46","27.46","27.46","27.46"
12/14/2015,"30.41","30.41","30.41","30.41"
12/11/2015,"26.58","26.58","26.58","26.58"
12/10/2015,"24.53","24.53","24.53","24.53"
12/09/2015,"24.29","24.29","24.29","24.29"
12/08/2015,"23.57","23.57","23.57","23.57"
12/07/2015,"22.04","22.04","22.04","22.04"
12/04/2015,"22.68","22.68","22.68","22.68"
12/03/2015,"22.65","22.65","22.65","22.65"
12/02/2015,"22.82","22.82","22.82","22.82"
12/01/2015,"23.61","23.61","23.61","23.61"
11/30/2015,"23.65","23.65","23.65","23.65"
11/27/2015,"23.07","23.07","23.07","23.07"
11/26/2015,"22.89","22.89","22.89","22.89"
11/25/2015,"23.94","23.94","23.94","23.94"
11/24/2015,"24.81","24.81","24.81","24.81"
11/23/2015,"22.98","22.98","22.98","22.98"
11/20/2015,"22.65","22.65","22.65","22.65"
11/19/2015,"23.44","23.44","23.44","23.44"
11/18/2015,"24.75","24.75","24.75","24.75"
11/17/2015,"23.62","23.62","23.62","23.62"
11/16/2015,"25.85","25.85","25.85","25.85"
11/13/2015,"24.95","24.95","24.95","24.95"
11/12/2015,"23.45","23.45","23.45","23.45"
11/11/2015,"21.84","21.84","21.84","21.84"
11/10/2015,"22.39","22.39","22.39","22.39"
11/09/2015,"21.98","21.98","21.98","21.98"
11/06/2015,"20.44","20.44","20.44","20.44"
11/05/2015,"20.94","20.94","20.94","20.94"
11/04/2015,"20.75","20.75","20.75","20.75"
11/03/2015,"20.06","20.06","20.06","20.06"
11/02/2015,"20.77","20.77","20.77","20.77"
10/30/2015,"20.36","20.36","20.36","20.36"
10/29/2015,"21.04","21.04","21.04","21.04"
10/28/2015,"20.71","20.71","20.71","20.71"
10/27/2015,"20.69","20.69","20.69","20.69"
10/26/2015,"20.64","20.64","20.64","20.64"
10/23/2015,"19.80","19.80","19.80","19.80"
10/22/2015,"19.97","19.97","19.97","19.97"
10/21/2015,"21.83","21.83","21.83","21.83"
10/20/2015,"21.72","21.72","21.72","21.72"
10/19/2015,"22.45","22.45","22.45","22.45"
10/16/2015,"22.74","22.74","22.74","22.74"
10/15/2015,"24.12","24.12","24.12","24.12"
10/14/2015,"25.16","25.16","25.16","25.16"
10/13/2015,"24.04","24.04","24.04","24.04"
10/12/2015,"23.19","23.19","23.19","23.19"
10/09/2015,"23.42","23.42","23.42","23.42"
10/08/2015,"24.52","24.52","24.52","24.52"
10/07/2015,"26.39","26.39","26.39","26.39"
10/06/2015,"26.26","26.26","26.26","26.26"
10/05/2015,"28.62","28.62","28.62","28.62"
10/02/2015,"30.94","30.94","30.94","30.94"
10/01/2015,"31.72","31.72","31.72","31.72"
09/30/2015,"32.05","32.05","32.05","32.05"
09/29/2015,"33.74","33.74","33.74","33.74"
09/28/2015,"33.08","33.08","33.08","33.08"
09/25/2015,"30.52","30.52","30.52","30.52"
09/24/2015,"33.46","33.46","33.46","33.46"
09/23/2015,"31.06","31.06","31.06","31.06"
09/22/2015,"32.16","32.16","32.16","32.16"
09/21/2015,"27.02","27.02","27.02","27.02"
09/18/2015,"28.40","28.40","28.40","28.40"
09/17/2015,"27.06","27.06","27.06","27.06"
09/16/2015,"27.92","27.92","27.92","27.92"
09/15/2015,"29.95","29.95","29.95","29.95"
09/14/2015,"31.36","31.36","31.36","31.36"
09/11/2015,"31.65","31.65","31.65","31.65"
09/10/2015,"32.00","32.00","32.00","32.00"
09/09/2015,"30.45","30.45","30.45","30.45"
09/08/2015,"32.23","32.23","32.23","32.23"
09/07/2015,"35.15","35.15","35.15","35.15"
09/04/2015,"34.82","34.82","34.82","34.82"
09/03/2015,"29.88","29.88","29.88","29.88"
09/02/2015,"33.70","33.70","33.70","33.70"
09/01/2015,"34.26","34.26","34.26","34.26"
08/31/2015,"31.07","31.07","31.07","31.07"
08/28/2015,"31.03","31.03","31.03","31.03"
08/27/2015,"30.56","30.56","30.56","30.56"
08/26/2015,"35.29","35.29","35.29","35.29"
08/25/2015,"33.65","33.65","33.65","33.65"
08/24/2015,"40.80","40.80","40.80","40.80"
08/21/2015,"30.21","30.21","30.21","30.21"
08/20/2015,"25.49","25.49","25.49","25.49"
08/19/2015,"23.71","23.71","23.71","23.71"
08/18/2015,"22.50","22.50","22.50","22.50"
08/17/2015,"22.38","22.38","22.38","22.38"
08/14/2015,"22.84","22.84","22.84","22.84"
08/13/2015,"23.24","23.24","23.24","23.24"
08/12/2015,"24.47","24.47","24.47","24.47"
08/11/2015,"20.40","20.40","20.40","20.40"
08/10/2015,"18.31","18.31","18.31","18.31"
08/07/2015,"18.71","18.71","18.71","18.71"
08/06/2015,"18.26","18.26","18.26","18.26"
08/05/2015,"17.55","17.55","17.55","17.55"
08/04/2015,"18.25","18.25","18.25","18.25"
08/03/2015,"18.59","18.59","18.59","18.59"
07/31/2015,"19.29","19.29","19.29","19.29"
07/30/2015,"20.23","20.23","20.23","20.23"
07/29/2015,"20.03","20.03","20.03","20.03"
07/28/2015,"20.81","20.81","20.81","20.81"
07/27/2015,"21.92","21.92","21.92","21.92"
07/24/2015,"19.04","19.04","19.04","19.04"
07/23/2015,"17.43","17.43","17.43","17.43"
07/22/2015,"18.16","18.16","18.16","18.16"
07/21/2015,"17.91","17.91","17.91","17.91"
07/20/2015,"18.12","18.12","18.12","18.12"
07/17/2015,"18.97","18.97","18.97","18.97"
07/16/2015,"19.02","19.02","19.02","19.02"
07/15/2015,"21.10","21.10","21.10","21.10"
07/14/2015,"21.55","21.55","21.55","21.55"
07/13/2015,"23.25","23.25","23.25","23.25"
07/10/2015,"27.88","27.88","27.88","27.88"
07/09/2015,"30.77","30.77","30.77","30.77"
07/08/2015,"31.63","31.63","31.63","31.63"
07/07/2015,"30.99","30.99","30.99","30.99"
07/06/2015,"29.98","29.98","29.98","29.98"
07/03/2015,"32.29","32.29","32.29","32.29"
07/02/2015,"31.67","31.67","31.67","31.67"
07/01/2015,"30.29","30.29","30.29","30.29"
06/30/2015,"32.31","32.31","32.31","32.31"
06/29/2015,"30.65","30.65","30.65","30.65"
06/26/2015,"26.72","26.72","26.72","26.72"
06/25/2015,"25.64","25.64","25.64","25.64"
06/24/2015,"24.93","24.93","24.93","24.93"
06/23/2015,"23.52","23.52","23.52","23.52"
06/22/2015,"23.54","23.54","23.54","23.54"
06/19/2015,"28.62","28.62","28.62","28.62"
06/18/2015,"28.43","28.43","28.43","28.43"
06/17/2015,"28.27","28.27","28.27","28.27"
06/16/2015,"28.74","28.74","28.74","28.74"
06/15/2015,"27.85","27.85","27.85","27.85"
06/12/2015,"25.26","25.26","25.26","25.26"
06/11/2015,"23.63","23.63","23.63","23.63"
06/10/2015,"23.83","23.83","23.83","23.83"
06/09/2015,"24.99","24.99","24.99","24.99"
06/08/2015,"25.60","25.60","25.60","25.60"
06/05/2015,"25.27","25.27","25.27","25.27"
06/04/2015,"24.45","24.45","24.45","24.45"
06/03/2015,"24.05","24.05","24.05","24.05"
06/02/2015,"24.51","24.51","24.51","24.51"
06/01/2015,"24.56","24.56","24.56","24.56"
05/29/2015,"23.54","23.54","23.54","23.54"
05/28/2015,"22.02","22.02","22.02","22.02"
05/27/2015,"20.82","20.82","20.82","20.82"
05/26/2015,"22.50","22.50","22.50","22.50"
05/22/2015,"19.63","19.63","19.63","19.63"
05/21/2015,"19.53","19.53","19.53","19.53"
05/20/2015,"19.57","19.57","19.57","19.57"
05/19/2015,"20.05","20.05","20.05","20.05"
05/18/2015,"21.01","21.01","21.01","21.01"
05/15/2015,"21.51","21.51","21.51","21.51"
05/14/2015,"21.74","21.74","21.74","21.74"
05/13/2015,"23.05","23.05","23.05","23.05"
05/12/2015,"23.23","23.23","23.23","23.23"
05/11/2015,"21.84","21.84","21.84","21.84"
05/08/2015,"21.13","21.13","21.13","21.13"
05/07/2015,"23.75","23.75","23.75","23.75"
05/06/2015,"24.72","24.72","24.72","24.72"
05/05/2015,"25.22","25.22","25.22","25.22"
05/04/2015,"23.43","23.43","23.43","23.43"
04/30/2015,"24.21","24.21","24.21","24.21"
04/29/2015,"24.05","24.05","24.05","24.05"
04/28/2015,"22.12","22.12","22.12","22.12"
04/27/2015,"20.89","20.89","20.89","20.89"
04/24/2015,"21.92","21.92","21.92","21.92"
04/23/2015,"22.57","22.57","22.57","22.57"
04/22/2015,"22.33","22.33","22.33","22.33"
04/21/2015,"22.40","22.40","22.40","22.40"
04/20/2015,"22.30","22.30","22.30","22.30"
04/17/2015,"25.06","25.06","25.06","25.06"
04/16/2015,"20.11","20.11","20.11","20.11"
04/15/2015,"18.21","18.21","18.21","18.21"
04/14/2015,"18.86","18.86","18.86","18.86"
04/13/2015,"17.86","17.86","17.86","17.86"
04/10/2015,"17.51","17.51","17.51","17.51"
04/09/2015,"18.31","18.31","18.31","18.31"
04/08/2015,"19.43","19.43","19.43","19.43"
04/07/2015,"20.06","20.06","20.06","20.06"
04/06/2015,"20.72","20.72","20.72","20.72"
04/03/2015,"20.72","20.72","20.72","20.72"
04/02/2015,"20.72","20.72","20.72","20.72"
04/01/2015,"20.97","20.97","20.97","20.97"
03/31/2015,"21.10","21.10","21.10","21.10"
03/30/2015,"19.76","19.76","19.76","19.76"
03/27/2015,"20.47","20.47","20.47","20.47"
03/26/2015,"19.65","19.65","19.65","19.65"
03/25/2015,"19.16","19.16","19.16","19.16"
03/24/2015,"17.67","17.67","17.67","17.67"
03/23/2015,"19.83","19.83","19.83","19.83"
03/20/2015,"17.48","17.48","17.48","17.48"
03/19/2015,"18.91","18.91","18.91","18.91"
03/18/2015,"19.69","19.69","19.69","19.69"
03/17/2015,"20.25","20.25","20.25","20.25"
03/16/2015,"19.39","19.39","19.39","19.39"
03/13/2015,"18.83","18.83","18.83","18.83"
03/12/2015,"18.97","18.97","18.97","18.97"
03/11/2015,"19.47","19.47","19.47","19.47"
03/10/2015,"20.47","20.47","20.47","20.47"
03/09/2015,"18.81","18.81","18.81","18.81"
03/06/2015,"18.41","18.41","18.41","18.41"
03/05/2015,"18.18","18.18","18.18","18.18"
03/04/2015,"18.92","18.92","18.92","18.92"
03/03/2015,"19.58","19.58","19.58","19.58"
03/02/2015,"17.80","17.80","17.80","17.80"
02/27/2015,"17.75","17.75","17.75","17.75"
02/26/2015,"17.35","17.35","17.35","17.35"
02/25/2015,"17.82","17.82","17.82","17.82"
02/24/2015,"18.40","18.40","18.40","18.40"
02/23/2015,"20.63","20.63","20.63","20.63"
02/20/2015,"24.20","24.20","24.20","24.20"
02/19/2015,"23.21","23.21","23.21","23.21"
02/18/2015,"23.34","23.34","23.34","23.34"
02/17/2015,"24.90","24.90","24.90","24.90"
02/16/2015,"25.25","25.25","25.25","25.25"
02/13/2015,"24.18","24.18","24.18","24.18"
02/12/2015,"24.36","24.36","24.36","24.36"
02/11/2015,"25.72","25.72","25.72","25.72"
02/10/2015,"25.11","25.11","25.11","25.11"
02/09/2015,"25.37","25.37","25.37","25.37"
02/06/2015,"21.83","21.83","21.83","21.83"
02/05/2015,"22.26","22.26","22.26","22.26"
02/04/2015,"22.27","22.27","22.27","22.27"
02/03/2015,"22.76","22.76","22.76","22.76"
02/02/2015,"24.32","24.32","24.32","24.32"
01/30/2015,"24.73","24.73","24.73","24.73"
01/29/2015,"23.32","23.32","23.32","23.32"
01/28/2015,"21.83","21.83","21.83","21.83"
01/27/2015,"22.43","22.43","22.43","22.43"
01/26/2015,"21.34","21.34","21.34","21.34"
01/23/2015,"23.11","23.11","23.11","23.11"
01/22/2015,"22.94","22.94","22.94","22.94"
01/21/2015,"26.02","26.02","26.02","26.02"
01/20/2015,"27.07","27.07","27.07","27.07"
01/19/2015,"28.32","28.32","28.32","28.32"
01/16/2015,"29.33","29.33","29.33","29.33"
01/15/2015,"29.03","29.03","29.03","29.03"
01/14/2015,"29.48","29.48","29.48","29.48"
01/13/2015,"28.54","28.54","28.54","28.54"
01/12/2015,"29.72","29.72","29.72","29.72"
01/09/2015,"28.78","28.78","28.78","28.78"
01/08/2015,"25.91","25.91","25.91","25.91"
01/07/2015,"28.17","28.17","28.17","28.17"
01/06/2015,"28.83","28.83","28.83","28.83"
01/05/2015,"29.62","29.62","29.62","29.62"
01/02/2015,"26.25","26.25","26.25","26.25"
01/01/2015,"26.19","26.19","26.19","26.19"
12/31/2014,"26.19","26.19","26.19","26.19"
12/30/2014,"26.19","26.19","26.19","26.19"
12/29/2014,"24.94","24.94","24.94","24.94"
12/23/2014,"22.08","22.08","22.08","22.08"
12/22/2014,"22.97","22.97","22.97","22.97"
12/19/2014,"23.62","23.62","23.62","23.62"
12/18/2014,"22.58","22.58","22.58","22.58"
12/17/2014,"27.23","27.23","27.23","27.23"
12/16/2014,"25.66","25.66","25.66","25.66"
12/15/2014,"29.53","29.53","29.53","29.53"
12/12/2014,"26.50","26.50","26.50","26.50"
12/11/2014,"20.81","20.81","20.81","20.81"
12/10/2014,"21.73","21.73","21.73","21.73"
12/09/2014,"21.44","21.44","21.44","21.44"
12/08/2014,"16.63","16.63","16.63","16.63"
12/05/2014,"16.33","16.33","16.33","16.33"
12/04/2014,"18.11","18.11","18.11","18.11"
12/03/2014,"18.79","18.79","18.79","18.79"
12/02/2014,"19.12","19.12","19.12","19.12"
12/01/2014,"19.34","19.34","19.34","19.34"
11/28/2014,"18.03","18.03","18.03","18.03"
11/27/2014,"18.16","18.16","18.16","18.16"
11/26/2014,"18.28","18.28","18.28","18.28"
11/25/2014,"19.15","19.15","19.15","19.15"
11/24/2014,"19.32","19.32","19.32","19.32"
11/21/2014,"18.91","18.91","18.91","18.91"
11/20/2014,"19.91","19.91","19.91","19.91"
11/19/2014,"19.58","19.58","19.58","19.58"
11/18/2014,"18.97","18.97","18.97","18.97"
11/17/2014,"19.42","19.42","19.42","19.42"
11/14/2014,"19.56","19.56","19.56","19.56"
11/13/2014,"20.04","20.04","20.04","20.04"
11/12/2014,"20.61","20.61","20.61","20.61"
11/11/2014,"18.26","18.26","18.26","18.26"
11/10/2014,"19.18","19.18","19.18","19.18"
11/07/2014,"21.12","21.12","21.12","21.12"
11/06/2014,"20.72","20.72","20.72","20.72"
11/05/2014,"21.95","21.95","21.95","21.95"
11/04/2014,"22.89","22.89","22.89","22.89"
11/03/2014,"21.36","21.36","21.36","21.36"
10/31/2014,"20.32","20.32","20.32","20.32"
10/30/2014,"20.88","20.88","20.88","20.88"
10/29/2014,"20.74","20.74","20.74","20.74"
10/28/2014,"20.41","20.41","20.41","20.41"
10/27/2014,"23.02","23.02","23.02","23.02"
10/24/2014,"21.32","21.32","21.32","21.32"
10/23/2014,"20.88","20.88","20.88","20.88"
10/22/2014,"21.70","21.70","21.70","21.70"
10/21/2014,"22.24","22.24","22.24","22.24"
10/20/2014,"25.19","25.19","25.19","25.19"
10/17/2014,"25.35","25.35","25.35","25.35"
10/16/2014,"31.52","31.52","31.52","31.52"
10/15/2014,"28.76","28.76","28.76","28.76"
10/14/2014,"23.38","23.38","23.38","23.38"
10/13/2014,"23.50","23.50","23.50","23.50"
10/10/2014,"23.12","23.12","23.12","23.12"
10/09/2014,"20.52","20.52","20.52","20.52"
10/08/2014,"20.90","20.90","20.90","20.90"
10/07/2014,"21.01","21.01","21.01","21.01"
10/06/2014,"19.76","19.76","19.76","19.76"
10/03/2014,"19.70","19.70","19.70","19.70"
10/02/2014,"21.08","21.08","21.08","21.08"
10/01/2014,"19.01","19.01","19.01","19.01"
09/30/2014,"17.85","17.85","17.85","17.85"
09/29/2014,"18.80","18.80","18.80","18.80"
09/26/2014,"17.60","17.60","17.60","17.60"
09/25/2014,"17.57","17.57","17.57","17.57"
09/24/2014,"15.95","15.95","15.95","15.95"
09/23/2014,"17.77","17.77","17.77","17.77"
09/22/2014,"15.83","15.83","15.83","15.83"
09/19/2014,"15.06","15.06","15.06","15.06"
09/18/2014,"16.63","16.63","16.63","16.63"
09/17/2014,"16.43","16.43","16.43","16.43"
09/16/2014,"17.10","17.10","17.10","17.10"
09/15/2014,"16.72","16.72","16.72","16.72"
09/12/2014,"15.91","15.91","15.91","15.91"
09/11/2014,"16.61","16.61","16.61","16.61"
09/10/2014,"16.42","16.42","16.42","16.42"
09/09/2014,"15.88","15.88","15.88","15.88"
09/08/2014,"15.85","15.85","15.85","15.85"
09/05/2014,"15.47","15.47","15.47","15.47"
09/04/2014,"16.16","16.16","16.16","16.16"
09/03/2014,"16.81","16.81","16.81","16.81"
09/02/2014,"17.84","17.84","17.84","17.84"
09/01/2014,"17.73","17.73","17.73","17.73"
08/29/2014,"17.19","17.19","17.19","17.19"
08/28/2014,"17.28","17.28","17.28","17.28"
08/27/2014,"16.11","16.11","16.11","16.11"
08/26/2014,"15.90","15.90","15.90","15.90"
08/25/2014,"16.45","16.45","16.45","16.45"
08/22/2014,"17.23","17.23","17.23","17.23"
08/21/2014,"16.03","16.03","16.03","16.03"
08/20/2014,"16.73","16.73","16.73","16.73"
08/19/2014,"16.31","16.31","16.31","16.31"
08/18/2014,"17.03","17.03","17.03","17.03"
08/15/2014,"20.36","20.36","20.36","20.36"
08/14/2014,"17.30","17.30","17.30","17.30"
08/13/2014,"18.23","18.23","18.23","18.23"
08/12/2014,"19.56","19.56","19.56","19.56"
08/11/2014,"19.43","19.43","19.43","19.43"
08/08/2014,"21.24","21.24","21.24","21.24"
08/07/2014,"20.80","20.80","20.80","20.80"
08/06/2014,"19.15","19.15","19.15","19.15"
08/05/2014,"18.44","18.44","18.44","18.44"
08/04/2014,"19.09","19.09","19.09","19.09"
08/01/2014,"19.81","19.81","19.81","19.81"
07/31/2014,"19.12","19.12","19.12","19.12"
07/30/2014,"17.48","17.48","17.48","17.48"
07/29/2014,"16.76","16.76","16.76","16.76"
07/28/2014,"17.07","17.07","17.07","17.07"
07/25/2014,"16.73","16.73","16.73","16.73"
07/24/2014,"14.85","14.85","14.85","14.85"
07/23/2014,"15.59","15.59","15.59","15.59"
07/22/2014,"15.67","15.67","15.67","15.67"
07/21/2014,"17.72","17.72","17.72","17.72"
07/18/2014,"16.53","16.53","16.53","16.53"
07/17/2014,"17.65","17.65","17.65","17.65"
07/16/2014,"14.81","14.81","14.81","14.81"
07/15/2014,"15.87","15.87","15.87","15.87"
07/14/2014,"14.99","14.99","14.99","14.99"
07/11/2014,"16.34","16.34","16.34","16.34"
07/10/2014,"16.66","16.66","16.66","16.66"
07/09/2014,"15.09","15.09","15.09","15.09"
07/08/2014,"15.89","15.89","15.89","15.89"
07/07/2014,"14.33","14.33","14.33","14.33"
07/04/2014,"13.10","13.10","13.10","13.10"
07/03/2014,"12.89","12.89","12.89","12.89"
07/02/2014,"13.96","13.96","13.96","13.96"
07/01/2014,"14.39","14.39","14.39","14.39"
06/30/2014,"15.27","15.27","15.27","15.27"
06/27/2014,"15.30","15.30","15.30","15.30"
06/26/2014,"14.80","14.80","14.80","14.80"
06/25/2014,"14.30","14.30","14.30","14.30"
06/24/2014,"13.13","13.13","13.13","13.13"
06/23/2014,"13.58","13.58","13.58","13.58"
06/20/2014,"12.78","12.78","12.78","12.78"
06/19/2014,"12.71","12.71","12.71","12.71"
06/18/2014,"13.88","13.88","13.88","13.88"
06/17/2014,"14.34","14.34","14.34","14.34"
06/16/2014,"15.37","15.37","15.37","15.37"
06/13/2014,"14.15","14.15","14.15","14.15"
06/12/2014,"13.85","13.85","13.85","13.85"
06/11/2014,"13.73","13.73","13.73","13.73"
06/10/2014,"13.04","13.04","13.04","13.04"
06/09/2014,"13.14","13.14","13.14","13.14"
06/06/2014,"13.46","13.46","13.46","13.46"
06/05/2014,"14.62","14.62","14.62","14.62"
06/04/2014,"16.51","16.51","16.51","16.51"
06/03/2014,"16.52","16.52","16.52","16.52"
06/02/2014,"16.26","16.26","16.26","16.26"
05/30/2014,"15.78","15.78","15.78","15.78"
05/29/2014,"15.52","15.52","15.52","15.52"
05/28/2014,"15.02","15.02","15.02","15.02"
05/27/2014,"15.15","15.15","15.15","15.15"
05/26/2014,"15.25","15.25","15.25","15.25"
05/23/2014,"15.60","15.60","15.60","15.60"
05/22/2014,"15.26","15.26","15.26","15.26"
05/21/2014,"15.29","15.29","15.29","15.29"
05/20/2014,"15.72","15.72","15.72","15.72"
05/19/2014,"15.93","15.93","15.93","15.93"
05/16/2014,"15.79","15.79","15.79","15.79"
05/15/2014,"17.45","17.45","17.45","17.45"
05/14/2014,"15.88","15.88","15.88","15.88"
05/13/2014,"16.00","16.00","16.00","16.00"
05/12/2014,"16.25","16.25","16.25","16.25"
05/09/2014,"16.67","16.67","16.67","16.67"
05/08/2014,"16.73","16.73","16.73","16.73"
05/07/2014,"17.56","17.56","17.56","17.56"
05/06/2014,"18.51","18.51","18.51","18.51"
05/05/2014,"18.06","18.06","18.06","18.06"
05/02/2014,"17.90","17.90","17.90","17.90"
04/30/2014,"17.07","17.07","17.07","17.07"
04/29/2014,"17.34","17.34","17.34","17.34"
04/28/2014,"18.45","18.45","18.45","18.45"
04/25/2014,"18.77","18.77","18.77","18.77"
04/24/2014,"17.00","17.00","17.00","17.00"
04/23/2014,"17.10","17.10","17.10","17.10"
04/22/2014,"16.81","16.81","16.81","16.81"
04/21/2014,"16.99","16.99","16.99","16.99"
04/18/2014,"16.99","16.99","16.99","16.99"
04/17/2014,"16.99","16.99","16.99","16.99"
04/16/2014,"17.32","17.32","17.32","17.32"
04/15/2014,"19.64","19.64","19.64","19.64"
04/14/2014,"18.50","18.50","18.50","18.50"
04/11/2014,"18.30","18.30","18.30","18.30"
04/10/2014,"17.25","17.25","17.25","17.25"
04/09/2014,"16.93","16.93","16.93","16.93"
04/08/2014,"17.60","17.60","17.60","17.60"
04/07/2014,"17.54","17.54","17.54","17.54"
04/04/2014,"15.88","15.88","15.88","15.88"
04/03/2014,"16.37","16.37","16.37","16.37"
04/02/2014,"17.11","17.11","17.11","17.11"
04/01/2014,"16.91","16.91","16.91","16.91"
03/31/2014,"17.66","17.66","17.66","17.66"
03/28/2014,"17.03","17.03","17.03","17.03"
03/27/2014,"17.64","17.64","17.64","17.64"
03/26/2014,"17.59","17.59","17.59","17.59"
03/25/2014,"18.26","18.26","18.26","18.26"
03/24/2014,"19.42","19.42","19.42","19.42"
03/21/2014,"17.19","17.19","17.19","17.19"
03/20/2014,"18.13","18.13","18.13","18.13"
03/19/2014,"19.29","19.29","19.29","19.29"
03/18/2014,"20.11","20.11","20.11","20.11"
03/17/2014,"21.46","21.46","21.46","21.46"
03/14/2014,"23.21","23.21","23.21","23.21"
03/13/2014,"22.09","22.09","22.09","22.09"
03/12/2014,"20.21","20.21","20.21","20.21"
03/11/2014,"19.77","19.77","19.77","19.77"
03/10/2014,"20.12","20.12","20.12","20.12"
03/07/2014,"20.47","20.47","20.47","20.47"
03/06/2014,"17.82","17.82","17.82","17.82"
03/05/2014,"18.70","18.70","18.70","18.70"
03/04/2014,"18.65","18.65","18.65","18.65"
03/03/2014,"21.86","21.86","21.86","21.86"
02/28/2014,"16.77","16.77","16.77","16.77"
02/27/2014,"17.12","17.12","17.12","17.12"
02/26/2014,"16.14","16.14","16.14","16.14"
02/25/2014,"16.24","16.24","16.24","16.24"
02/24/2014,"16.72","16.72","16.72","16.72"
02/21/2014,"17.38","17.38","17.38","17.38"
02/20/2014,"17.77","17.77","17.77","17.77"
02/19/2014,"17.45","17.45","17.45","17.45"
02/18/2014,"17.10","17.10","17.10","17.10"
02/17/2014,"17.20","17.20","17.20","17.20"
02/14/2014,"16.38","16.38","16.38","16.38"
02/13/2014,"17.50","17.50","17.50","17.50"
02/12/2014,"17.93","17.93","17.93","17.93"
02/11/2014,"17.67","17.67","17.67","17.67"
02/10/2014,"19.31","19.31","19.31","19.31"
02/07/2014,"19.23","19.23","19.23","19.23"
02/06/2014,"20.80","20.80","20.80","20.80"
02/05/2014,"22.65","22.65","22.65","22.65"
02/04/2014,"23.01","23.01","23.01","23.01"
02/03/2014,"24.02","24.02","24.02","24.02"
01/31/2014,"21.82","21.82","21.82","21.82"
01/30/2014,"21.12","21.12","21.12","21.12"
01/29/2014,"21.81","21.81","21.81","21.81"
01/28/2014,"19.97","19.97","19.97","19.97"
01/27/2014,"20.68","20.68","20.68","20.68"
01/24/2014,"20.93","20.93","20.93","20.93"
01/23/2014,"17.51","17.51","17.51","17.51"
01/22/2014,"16.45","16.45","16.45","16.45"
01/21/2014,"16.17","16.17","16.17","16.17"
01/20/2014,"16.09","16.09","16.09","16.09"
01/17/2014,"15.74","15.74","15.74","15.74"
01/16/2014,"17.06","17.06","17.06","17.06"
01/15/2014,"16.51","16.51","16.51","16.51"
